model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive
4434,bmw,730,i,1996,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear
53279,bmw,730,i Automatic,1996,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear
4689,bmw,735,Automatic,1996,Sedan,Front,3498,8,in-line,Gasoline,Manual,Rear
53285,bmw,735,Automatic,1996,Sedan,Front,3498,8,in-line,Gasoline,Automatic,Rear
4815,bmw,740,Li,1996,Sedan,Front,4398,8,V,Diesel,Automatic,Rear
4128,bmw,745,i,1996,Sedan,Front,4398,8,in-line,Gasoline,Automatic,Rear
5304,bmw,840,Ci,1996,Coupe,Front,3982,8,in-line,Gasoline,Automatic,Rear
4350,bmw,840,Ci,1996,Coupe,Front,4398,8,V,Gasoline,Automatic,Rear
5223,bmw,M3,B8,1996,Convertible,Front,3246,6,in-line,Gasoline,Manual,Rear
4628,bmw,M3,B8,1996,Convertible,Front,3001,6,in-line,Gasoline,Manual,Rear
4418,bmw,M3,Cabriolet,1996,Convertible,Front,3169,6,in-line,Gasoline,Manual,Rear
5092,bmw,Z3,2.8,1996,Convertible,Front,1897,4,in-line,Gasoline,Manual,Rear
5362,bmw,Z3,2.8,1996,Convertible,Front,2793,6,in-line,Gasoline,Manual,Rear
5350,bmw,Z3,2.8 Automatic,1996,Convertible,Front,2926,6,in-line,Gasoline,Automatic,Rear
4989,bmw,316,Automatic,1997,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear
5284,bmw,318,Cabriolet,1997,Convertible,Front,1794,4,in-line,Gasoline,Manual,Rear
5547,bmw,730,Automatic,1997,Sedan,Front,2792,6,in-line,Gasoline,Manual,Rear
53280,bmw,730,Automatic,1997,Sedan,Front,2792,6,in-line,Gasoline,Automatic,Rear
5062,bmw,850,Ci,1997,Coupe,Front,5379,12,V,Gasoline,Automatic,Rear
5358,bmw,M3,Convertible,1997,Coupe,Front,3201,6,in-line,Gasoline,Manual,Rear
4281,bmw,Mini ACV 30,i,1997,Sedan,Front,1798,4,in-line,Gasoline,Automatic,Front
4850,bmw,S3,3.2,1997,Sedan,Front,3201,6,in-line,Gasoline,Manual,Rear
5582,bmw,Z3,M,1997,Convertible,Front,3245,6,in-line,Gasoline,Manual,Rear
5383,bmw,316,i,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
4145,bmw,316,i Automatic,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Automatic,Rear
4315,bmw,316,i Compact,1998,Hatchback,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
5515,bmw,317,d,1998,Hatchback,Front,1665,4,in-line,Diesel,Manual,Rear
4594,bmw,318,Cabriolet,1998,Sedan,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear
5559,bmw,318,Cabriolet,1998,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear
4266,bmw,318,i,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
5280,bmw,318,i Automatic,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Automatic,Rear
4395,bmw,318,tds Compact,1998,Sedan,Front,1665,4,in-line,Diesel,Manual,Rear
4233,bmw,318,ti Compact,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
5751,bmw,318,ti Compact Automatic,1998,Sedan,Front,1893,4,in-line,Gasoline - Premium,Automatic,Rear
4310,bmw,320,d,1998,Sedan,Front,1951,4,in-line,Diesel,Manual,Rear
5161,bmw,320,d Automatic,1998,Sedan,Front,1951,4,in-line,Diesel,Automatic,Rear
4585,bmw,320,i,1998,Sedan,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
4152,bmw,320,i Automatic,1998,Sedan,Front,2169,6,in-line,Gasoline - Premium,Automatic,Rear
4687,bmw,320,i Coupe,1998,Coupe,Front,1990,6,in-line,Gasoline - Premium,Manual,Rear
5077,bmw,323,Ci,1998,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear
4163,bmw,323,ti,1998,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear
5143,bmw,323,ti Compact,1998,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear
5113,bmw,325,Compact,1998,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear
4807,bmw,325,Compact,1998,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear
5390,bmw,325,d,1998,Hatchback,Front,2498,6,in-line,Diesel,Manual,Rear
5360,bmw,328,Ci,1998,Coupe,Front,2793,6,in-line,Gasoline,Manual,Rear
4896,bmw,330, Automatic,1998,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear
4887,bmw,330, Automatic,1998,Sedan,Front,2926,6,in-line,Gasoline,Automatic,Rear
4981,bmw,330,d,1998,Sedan,Front,2993,6,in-line,Gasoline,Manual,Rear
5340,bmw,330,d Touring,1998,Station Wagon,Front,2995,6,in-line,Gasoline,Manual,Rear
4141,bmw,728,i,1998,Sedan,Front,2926,6,in-line,Gasoline,Manual,Rear
5134,bmw,729,d,1998,Sedan,Front,2926,6,in-line,Diesel,Automatic,Rear
4171,bmw,730,Automatic,1998,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear
53281,bmw,730,Automatic,1998,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear
5449,bmw,740,Li,1998,Sedan,Front,4398,8,V,Diesel,Automatic,Rear
5744,bmw,845,i,1998,Coupe,Front,4398,8,in-line,Gasoline,Manual,Rear
4743,bmw,M,Coupe,1998,Coupe,Front,3246,6,in-line,Gasoline,Manual,Rear
4478,bmw,Pickster,i,1998,Sedan,Front,3201,6,in-line,Gasoline,Manual,Rear
4692,bmw,V12,LM 98,1998,Sedan,Middle,6000,12,V,Gasoline,Automatic,Rear
5214,bmw,Z3,Coupe,1998,Coupe,Front,2793,6,in-line,Gasoline,Manual,Rear
4606,bmw,Z3,M Roadster,1998,Convertible,Front,3201,6,in-line,Gasoline,Manual,Rear
5440,bmw,318,Cabriolet,1999,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear
5178,bmw,318,ti,1999,Sedan,Front,1798,6,in-line,Gasoline - Premium,Manual,Rear
5043,bmw,318,ti Compact Automatic,1999,Hatchback,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4303,bmw,318,Touring,1999,Station Wagon,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
4115,bmw,320,d Touring,1999,Station Wagon,Front,1951,4,in-line,Diesel,Manual,Rear
5045,bmw,320,Touring,1999,Station Wagon,Front,1991,6,in-line,Gasoline,Manual,Rear
4230,bmw,323,Ci,1999,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear
5317,bmw,323,Ci Automatic,1999,Coupe,Front,2492,6,in-line,Gasoline,Automatic,Rear
4614,bmw,323,i,1999,Sedan,Front,2494,6,in-line,Gasoline,Manual,Rear
5365,bmw,323,i Automatic,1999,Sedan,Front,2494,6,in-line,Gasoline,Automatic,Rear
5737,bmw,325,Touring,1999,Sedan,Front,2495,6,in-line,Gasoline,Manual,4WD
53050,bmw,325,Touring Automatic,1999,Sedan,Front,2495,6,in-line,Gasoline,Automatic,4WD
5316,bmw,328,i Automatic,1999,Sedan,Front,2926,6,in-line,Gasoline,Automatic,Rear
5674,bmw,330,d,1999,Station Wagon,Front,2977,6,in-line,Diesel,Manual,4WD
53096,bmw,330,d Automatic,1999,Station Wagon,Front,2977,6,in-line,Diesel,Automatic,4WD
4417,bmw,330,d Touring,1999,Station Wagon,Front,2979,6,in-line,Diesel,Manual,4WD
5649,bmw,330,d Touring Automatic,1999,Station Wagon,Front,2983,6,in-line,Diesel,Automatic,Rear
5746,bmw,330,Touring,1999,Station Wagon,Front,2977,6,in-line,Gasoline,Manual,Rear
5078,bmw,529,d Touring,1999,Station Wagon,Front,2979,6,in-line,Diesel,Manual,Rear
4783,bmw,540,i,1999,Sedan,Front,4398,8,V,Gasoline,Manual,Rear
4910,bmw,730,Automatic,1999,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear
53282,bmw,730,Automatic,1999,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear
5176,bmw,740,d,1999,Sedan,Front,3899,8,in-line,Diesel,Automatic,Rear
4778,bmw,740,Li,1999,Sedan,Front,4398,8,V,Diesel,Manual,Rear
4562,bmw,750,Li,1999,Sedan,Front,5370,12,V,Gasoline - Premium,Manual,Rear
4573,bmw,845,i,1999,Coupe,Front,4398,8,in-line,Gasoline,Manual,Rear
5546,bmw,Breyton,Kompressor,1999,Sedan,Front,3300,6,in-line,Gasoline,Manual,Rear
5688,bmw,LMR,V12,1999,Sedan,Middle,5999,12,V,Gasoline,Automatic,Rear
5541,bmw,M28i,3.2,1999,Sedan,Front,3201,6,in-line,Gasoline,Manual,Rear
5027,bmw,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),1999,Sedan,Front,4900,8,V,Gasoline,Manual,Rear
4764,bmw,V12,LMR,1999,Sedan,Middle,5990,12,V,Gasoline,Automatic,Rear
4249,bmw,X5,4.4i,1999,SUV,Front,2792,6,in-line,Gasoline,Manual,4WD
4357,bmw,X5,4.4i,1999,SUV,Front,4398,8,V,Gasoline,Automatic,4WD
47961,bmw,Z3,M Roadster,1999,Convertible,Front,1897,4,in-line,Gasoline,Manual,Rear
47960,bmw,Z3,M Roadster,1999,Convertible,Front,3201,6,in-line,Gasoline,Manual,Rear
4976,bmw,Z8,i,1999,Convertible,Front,4939,8,V,Gasoline,Manual,Rear
4144,bmw,Z9,Coupe,1999,Coupe,Front,3901,8,in-line,Diesel,Manual,Rear
5191,bmw,Z9,Coupe,1999,Coupe,Front,4397,8,V,Diesel,Manual,Rear
4760,bmw,316,ti Compact A,2000,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear
5642,bmw,316,ti Compact A,2000,Hatchback,Front,1796,4,in-line,Gasoline,Automatic,Rear
4526,bmw,318,Ci,2000,Coupe,Front,1894,4,in-line,Gasoline - Premium,Manual,Rear
4952,bmw,318,Ci Automatic,2000,Coupe,Front,1895,4,in-line,Gasoline - Premium,Automatic,Rear
4356,bmw,318,Touring,2000,Coupe,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
4780,bmw,320,Cabriolet,2000,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
53010,bmw,320,Cabriolet Automatic,2000,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear
4972,bmw,320,Ci,2000,Coupe,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
5218,bmw,320,Ci Cabriolet,2000,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
5198,bmw,320,Ci Cabriolet Automatic,2000,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear
5182,bmw,323,Ci,2000,Coupe,Front,2501,6,in-line,Gasoline,Automatic,Rear
5739,bmw,323,i,2000,Coupe,Front,2494,6,in-line,Gasoline,Automatic,Rear
5553,bmw,323,i Sport Wagon,2000,Station Wagon,Front,2494,6,in-line,Gasoline,Manual,Rear
5015,bmw,323,ti,2000,Coupe,Front,2499,6,in-line,Gasoline,Automatic,Rear
5294,bmw,325,Cabriolet,2000,Convertible,Front,2494,6,in-line,Gasoline,Manual,Rear
4641,bmw,325,Ci Automatic,2000,Coupe,Front,2494,6,in-line,Gasoline,Automatic,Rear
5012,bmw,325,ti Compact,2000,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear
5010,bmw,325,ti Compact Automatic,2000,Hatchback,Front,2494,6,in-line,Gasoline,Automatic,Rear
4274,bmw,328,Ci,2000,Coupe,Front,2801,6,in-line,Gasoline,Manual,Rear
4892,bmw,328,i,2000,Coupe,Front,2977,6,in-line,Gasoline,Manual,Rear
4255,bmw,330,Cabriolet,2000,Convertible,Front,2996,6,in-line,Gasoline,Manual,Rear
53098,bmw,330,Cabriolet Automatic,2000,Convertible,Front,2996,6,in-line,Gasoline,Automatic,Rear
4499,bmw,330,i,2000,Sedan,Front,2993,6,in-line,Gasoline,Manual,Rear
5481,bmw,520,Touring,2000,Station Wagon,Front,2171,6,in-line,Gasoline,Manual,Rear
5589,bmw,525,d Touring,2000,Station Wagon,Front,2497,6,in-line,Diesel,Manual,Rear
4841,bmw,528,i,2000,Sedan,Front,2926,6,in-line,Gasoline,Automatic,Rear
5335,bmw,730,Automatic,2000,Sedan,Front,2792,6,in-line,Gasoline,Manual,Rear
53283,bmw,730,Automatic,2000,Sedan,Front,2792,6,in-line,Gasoline,Automatic,Rear
5268,bmw,750,i B12 Switch-Tronic,2000,Sedan,Front,5646,12,V,Gasoline - Premium,Automatic,Rear
4713,bmw,M3,Convertible,2000,Coupe,Front,3168,6,in-line,Gasoline,Manual,Rear
4461,bmw,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2000,SUV,Front,2793,6,in-line,Gasoline,Manual,4WD
5742,bmw,Z3,2.2i,2000,Convertible,Front,2171,6,in-line,Gasoline,Manual,Rear
4582,bmw,Z3,2.2i Automatic,2000,Convertible,Front,2171,6,in-line,Gasoline,Automatic,Rear
4934,bmw,Z3,2.5i,2000,Convertible,Front,2489,6,in-line,Gasoline,Manual,Rear
5002,bmw,Z3,2.5i Automatic,2000,Convertible,Front,2488,6,in-line,Gasoline,Automatic,Rear
4604,bmw,Z3,3.0i,2000,Convertible,Front,2926,6,in-line,Gasoline,Manual,Rear
4950,bmw,Z3,3.0i Automatic,2000,Convertible,Front,2996,6,in-line,Gasoline,Automatic,Rear
4992,bmw,Z3,3.0i Coupe,2000,Coupe,Front,2990,6,in-line,Gasoline,Manual,Rear
4455,bmw,Z3,3.0i Coupe Automatic,2000,Coupe,Front,2979,6,in-line,Gasoline,Automatic,Rear
4545,bmw,Z8,i,2000,Convertible,Front,4939,8,V,Gasoline,Manual,Rear
4518,bmw,Z9,Cabriolet,2000,Convertible,Front,4398,8,V,Gasoline,Manual,Rear
4882,bmw,Z9,Convertible,2000,Convertible,Front,4398,8,V,Gasoline,Manual,Rear
4694,bmw,316,Automatic,2001,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear
5056,bmw,318,Compact,2001,Hatchback,Front,1796,4,in-line,Gasoline,Manual,Rear
4174,bmw,318,i,2001,Sedan,Front,1993,4,in-line,Gasoline - Premium,Manual,Rear
5081,bmw,318,i Automatic,2001,Sedan,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
5164,bmw,318,i Touring,2001,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
4505,bmw,318,i Touring Automatic,2001,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4411,bmw,318,Touring,2001,Station Wagon,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear
4179,bmw,320,Cabriolet,2001,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
53011,bmw,320,Cabriolet Automatic,2001,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear
4636,bmw,320,d Automatic,2001,Sedan,Front,1994,4,in-line,Diesel,Automatic,Rear
4116,bmw,320,d Touring,2001,Station Wagon,Front,1995,4,in-line,Diesel,Manual,Rear
5490,bmw,320,d Touring Automatic,2001,Station Wagon,Front,1995,4,in-line,Diesel,Automatic,Rear
5768,bmw,320,td Compact,2001,Hatchback,Front,1995,4,in-line,Diesel,Manual,Rear
4547,bmw,320,td Compact Automatic,2001,Hatchback,Front,1994,4,in-line,Diesel,Automatic,Rear
5463,bmw,325,Cabriolet,2001,Convertible,Front,2493,6,in-line,Gasoline,Manual,Rear
53051,bmw,325,Cabriolet Automatic,2001,Convertible,Front,2493,6,in-line,Gasoline,Automatic,Rear
4564,bmw,325,Compact,2001,Convertible,Front,2497,6,in-line,Gasoline,Manual,Rear
5687,bmw,520,Touring,2001,Station Wagon,Front,2171,6,in-line,Gasoline,Manual,Rear
5545,bmw,530,i,2001,Sedan,Front,4400,8,V,Diesel,Manual,Rear
5177,bmw,730,Automatic,2001,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear
53284,bmw,730,Automatic,2001,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear
4118,bmw,730,Li,2001,Sedan,Front,2925,6,in-line,Gasoline,Automatic,Rear
5253,bmw,735,i,2001,Sedan,Front,3600,8,in-line,Gasoline,Automatic,Rear
5527,bmw,735,Li,2001,Sedan,Front,3429,8,V,Gasoline,Automatic,Rear
4539,bmw,740,i,2001,Sedan,Front,4000,8,V,Diesel,Automatic,Rear
4570,bmw,745,h,2001,Sedan,Front,4400,8,V,Gasoline - Premium,Automatic,Rear
4619,bmw,745,i,2001,Sedan,Front,4396,8,V,Gasoline - Premium,Automatic,Rear
5521,bmw,745,Li,2001,Sedan,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
4997,bmw,750,Lh,2001,Sedan,Front,5400,12,V,Gasoline - Premium,Automatic,Rear
4140,bmw,Compact,i,2001,Sedan,Front,2501,6,in-line,Gasoline,Manual,Rear
4378,bmw,L7,i,2001,Sedan,Front,5400,12,V,Gasoline,Automatic,Rear
5437,bmw,M,Coupe,2001,Coupe,Front,3169,6,in-line,Gasoline,Manual,Rear
4908,bmw,M,Roadster,2001,Convertible,Front,3300,6,in-line,Gasoline,Manual,Rear
4864,bmw,M3,CSL Lightweight,2001,Convertible,Front,2926,6,in-line,Gasoline,Manual,Rear
4494,bmw,M3,Cabriolet,2001,Convertible,Front,3246,6,in-line,Gasoline,Manual,Rear
5149,bmw,M3,CSL Lightweight,2001,Convertible,Front,3246,6,in-line,Gasoline,Automatic,Rear
5246,bmw,X Coupe,i,2001,Sedan,Front,2994,6,in-line,Diesel,Automatic,4WD
4425,bmw,X5,3,2001,SUV,Front,2926,6,in-line,Diesel,Automatic,4WD
5550,bmw,X5,3.0d,2001,SUV,Front,2993,6,in-line,Diesel,Manual,4WD
5552,bmw,X5,3.0D Automatic,2001,SUV,Front,2977,6,in-line,Diesel,Automatic,4WD
4798,bmw,X5,3.0i,2001,SUV,Front,2979,6,in-line,Diesel,Manual,4WD
4830,bmw,X5,4.6 IS,2001,SUV,Front,4619,8,V,Diesel,Automatic,4WD
4219,bmw,Z18,i,2001,Sedan,Front,4400,8,V,Gasoline,Automatic,4WD
4396,bmw,Z22,i,2001,Sedan,Front,3169,6,in-line,Gasoline,Automatic,Rear
47962,bmw,Z3,2.2i,2001,Convertible,Front,2171,6,in-line,Gasoline,Manual,Rear
47963,bmw,Z3,2.2i Automatic,2001,Convertible,Front,2171,6,in-line,Gasoline,Automatic,Rear
47964,bmw,Z3,2.5i,2001,Convertible,Front,2489,6,in-line,Gasoline,Manual,Rear
47965,bmw,Z3,2.5i Automatic,2001,Convertible,Front,2488,6,in-line,Gasoline,Automatic,Rear
47966,bmw,Z3,3.0i,2001,Convertible,Front,2926,6,in-line,Gasoline,Manual,Rear
47967,bmw,Z3,3.0i Automatic,2001,Convertible,Front,2996,6,in-line,Gasoline,Automatic,Rear
47968,bmw,Z3,3.0i Coupe,2001,Coupe,Front,2990,6,in-line,Gasoline,Manual,Rear
47969,bmw,Z3,3.0i Coupe Automatic,2001,Coupe,Front,2979,6,in-line,Gasoline,Automatic,Rear
49576,bmw,Z8,i,2001,Convertible,Front,4939,8,V,Gasoline,Manual,Rear
5531,bmw,Z9,Coupe,2001,Convertible,Front,4400,8,V,Diesel,Automatic,Rear
5323,bmw,Z9 Gran Turismo Convertible,i,2001,Convertible,Front,4400,8,V,Gasoline,Automatic,Rear
5265,bmw,318,Ci Automatic,2002,Coupe,Front,1995,4,in-line,Diesel,Automatic,Rear
4920,bmw,318,Compact,2002,Hatchback,Front,1796,4,in-line,Gasoline,Manual,Rear
4531,bmw,318,d Automatic,2002,Sedan,Front,1995,4,in-line,Diesel,Automatic,Rear
5729,bmw,318,td Compact,2002,Hatchback,Front,1995,4,in-line,Diesel,Manual,Rear
5660,bmw,318,Touring,2002,Station Wagon,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear
4969,bmw,320,Cabriolet,2002,Convertible,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
5168,bmw,320,Compact,2002,Convertible,Front,1995,4,in-line,Gasoline,Manual,Rear
5123,bmw,320,d Compact,2002,Convertible,Front,1995,4,in-line,Diesel,Manual,Rear
5418,bmw,330, Automatic,2002,Sedan,Front,2999,6,in-line,Diesel,Automatic,Rear
4178,bmw,330,Cd,2002,Coupe,Front,2979,6,in-line,Diesel,Manual,Rear
5493,bmw,330,Cd Automatic,2002,Coupe,Front,2979,6,in-line,Diesel,Automatic,Rear
4527,bmw,330,d,2002,Sedan,Front,2979,6,in-line,Diesel,Manual,Rear
5108,bmw,330,i,2002,Coupe,Front,2501,6,in-line,Diesel,Manual,Rear
5609,bmw,332,Cabriolet,2002,Convertible,Front,3201,6,in-line,Gasoline,Manual,Rear
5670,bmw,520,Touring,2002,Station Wagon,Front,2170,6,in-line,Gasoline,Manual,Rear
4806,bmw,735,i,2002,Sedan,Front,3600,8,in-line,Gasoline,Automatic,Rear
4384,bmw,740,d,2002,Sedan,Front,3901,8,in-line,Diesel,Automatic,Rear
4194,bmw,760,i,2002,Sedan,Front,5972,12,V,Gasoline - Premium,Automatic,Rear
4847,bmw,760,Li,2002,Sedan,Front,5972,12,V,Gasoline - Premium,Automatic,Rear
4169,bmw,Formula FB02,i,2002,Sedan,Front,0,10,V,Gasoline,Automatic,Rear
5689,bmw,Formula One,i,2002,Sedan,Middle,3246,6,in-line,Gasoline,Automatic,Rear
5066,bmw,M3,GTR,2002,Coupe,Front,3246,6,in-line,Gasoline,Automatic,Rear
5572,bmw,M3,GTR,2002,Coupe,Front,3997,8,V,Gasoline,Manual,Rear
47955,bmw,X5,3,2002,SUV,Front,2926,6,in-line,Diesel,Automatic,4WD
47956,bmw,X5,3.0d,2002,SUV,Front,2993,6,in-line,Diesel,Manual,4WD
47957,bmw,X5,3.0D Automatic,2002,SUV,Front,2977,6,in-line,Diesel,Automatic,4WD
47958,bmw,X5,3.0i,2002,SUV,Front,2979,6,in-line,Diesel,Manual,4WD
47959,bmw,X5,4.6 IS,2002,SUV,Front,4619,8,V,Diesel,Automatic,4WD
47970,bmw,Z3,2.2i,2002,Convertible,Front,2171,6,in-line,Gasoline,Manual,Rear
47971,bmw,Z3,2.2i Automatic,2002,Convertible,Front,2171,6,in-line,Gasoline,Automatic,Rear
47972,bmw,Z3,2.5i,2002,Convertible,Front,2489,6,in-line,Gasoline,Manual,Rear
47973,bmw,Z3,2.5i Automatic,2002,Convertible,Front,2488,6,in-line,Gasoline,Automatic,Rear
47974,bmw,Z3,3.0i,2002,Convertible,Front,2926,6,in-line,Gasoline,Manual,Rear
47975,bmw,Z3,3.0i Automatic,2002,Convertible,Front,2996,6,in-line,Gasoline,Automatic,Rear
47976,bmw,Z3,3.0i Coupe,2002,Coupe,Front,2990,6,in-line,Gasoline,Manual,Rear
47977,bmw,Z3,3.0i Coupe Automatic,2002,Coupe,Front,2979,6,in-line,Gasoline,Automatic,Rear
4379,bmw,Z4,2.5i,2002,Convertible,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear
5215,bmw,Z4,2.5i Automatic,2002,Convertible,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear
4645,bmw,Z4,3.0i Automatic,2002,Convertible,Front,2996,6,in-line,Gasoline - Premium,Automatic,Rear
49577,bmw,Z8,i,2002,Convertible,Front,4939,8,V,Gasoline,Manual,Rear
4226,bmw,318,Compact,2003,Hatchback,Front,1795,4,in-line,Gasoline,Manual,Rear
5602,bmw,318,ti Compact,2003,Coupe,Front,1994,4,in-line,Gasoline - Premium,Automatic,Rear
4584,bmw,318,Touring,2003,Station Wagon,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear
4377,bmw,320,Cabriolet,2003,Convertible,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
4195,bmw,320,Cd,2003,Coupe,Front,1995,4,in-line,Diesel,Manual,Rear
4271,bmw,320,Cd Automatic,2003,Coupe,Front,1995,4,in-line,Diesel,Automatic,Rear
4758,bmw,320,Coupe,2003,Coupe,Front,1995,4,in-line,Gasoline,Manual,Rear
5129,bmw,325,ti Compact,2003,Hatchback,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear
5570,bmw,330,d Coupe,2003,Coupe,Front,2977,6,in-line,Diesel,Manual,4WD
53099,bmw,330,d Coupe Automatic,2003,Coupe,Front,2977,6,in-line,Diesel,Automatic,4WD
5614,bmw,330,d Touring,2003,Station Wagon,Front,2996,6,in-line,Diesel,Manual,4WD
53100,bmw,330,d Touring Automatic,2003,Station Wagon,Front,2996,6,in-line,Diesel,Automatic,4WD
4999,bmw,520,i,2003,Sedan,Front,2171,6,in-line,Gasoline,Manual,Rear
4642,bmw,520,i Touring,2003,Station Wagon,Front,2170,6,in-line,Gasoline,Manual,Rear
4431,bmw,520,i Touring Automatic,2003,Station Wagon,Front,2171,6,in-line,Gasoline,Automatic,Rear
4346,bmw,525,i,2003,Sedan,Front,2492,6,in-line,Diesel,Manual,Rear
5722,bmw,530,d,2003,Sedan,Front,2993,6,in-line,Diesel,Manual,Rear
4483,bmw,530,d Automatic,2003,Sedan,Front,2926,6,in-line,Diesel,Automatic,Rear
4855,bmw,530,i,2003,Sedan,Front,2979,6,in-line,Diesel,Manual,Rear
4897,bmw,530,i Automatic,2003,Sedan,Front,2979,6,in-line,Diesel,Automatic,Rear
5542,bmw,545,i,2003,Sedan,Front,4398,8,V,Gasoline - Premium,Manual,Rear
4991,bmw,545,i Automatic,2003,Sedan,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
5693,bmw,645,Ci,2003,Coupe,Front,4398,8,V,Gasoline - Premium,Manual,Rear
4242,bmw,645,Ci Automatic,2003,Coupe,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
4489,bmw,645,Ci Cabriolet Automatic,2003,Convertible,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
4198,bmw,730,Automatic,2003,Sedan,Front,2999,6,in-line,Gasoline,Automatic,Rear
4161,bmw,760,Li,2003,Sedan,Front,5972,12,in-line,Gasoline,Automatic,Rear
5297,bmw,M3,CSL,2003,Coupe,Front,2993,6,in-line,Gasoline,Manual,Rear
4213,bmw,M3,CSL,2003,Coupe,Front,3168,6,in-line,Gasoline,Manual,Rear
4927,bmw,X Activity,i,2003,Sedan,Front,2992,6,in-line,Gasoline,Automatic,4WD
4420,bmw,X3,2.5i,2003,SUV,Front,2494,6,in-line,Diesel,Manual,4WD
4808,bmw,X3,2.5i Automatic,2003,SUV,Front,2492,6,in-line,Diesel,Automatic,4WD
5378,bmw,X3,3.0D Automatic,2003,SUV,Front,2995,6,in-line,Diesel,Automatic,4WD
5231,bmw,X3,3.0i Automatic,2003,SUV,Front,2979,6,in-line,Diesel,Automatic,4WD
4264,bmw,X5,3.0d,2003,SUV,Front,2979,6,in-line,Diesel,Manual,4WD
4201,bmw,X5,3.0D Automatic,2003,SUV,Front,2983,6,in-line,Diesel,Automatic,4WD
5197,bmw,X5,3.0i,2003,SUV,Front,2993,6,in-line,Diesel,Manual,4WD
5685,bmw,X5,4.4i,2003,SUV,Front,4398,8,V,Diesel,Automatic,4WD
4587,bmw,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2003,Convertible,Front,2999,6,in-line,Gasoline,Manual,Rear
49578,bmw,Z8,i,2003,Convertible,Front,4939,8,V,Gasoline,Manual,Rear
5568,bmw,116,i,2004,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear
4506,bmw,118,d,2004,Sedan,Front,1971,4,in-line,Diesel,Manual,Rear
