model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive,car_age,engine_size_category,is_high_cyl,is_automatic,top_speed_kmh,acceleration_0_100_sec,co2_emissions_gpkm,safety_rating,num_doors
5625,bmw,316,Automatic,1992,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear,33,Medium,0,0,220,7.0,160,4,4
5363,bmw,318,Coupe,1992,Coupe,Front,1895,4,in-line,Gasoline,Manual,Rear,33,Medium,0,0,220,7.0,160,4,4
4419,bmw,320,Cabriolet,1992,Convertible,Front,1990,6,in-line,Gasoline - Premium,Manual,Rear,33,Medium,1,0,220,7.0,160,4,4
4936,bmw,320,Coupe,1992,Coupe,Front,1990,6,in-line,Gasoline,Manual,Rear,33,Medium,1,0,220,7.0,160,4,4
5298,bmw,325,Coupe,1992,Coupe,Front,2492,6,in-line,Gasoline,Manual,Rear,33,Large,1,0,220,7.0,160,4,4
5650,bmw,332,Coupe,1992,Coupe,Front,3152,6,in-line,Gasoline,Manual,Rear,33,Very Large,1,0,220,7.0,160,4,4
5097,bmw,332,Coupe,1992,Coupe,Front,3201,6,in-line,Gasoline,Manual,Rear,33,Very Large,1,0,220,7.0,160,4,4
5651,bmw,518,i,1992,Sedan,Front,1766,4,in-line,Gasoline,Manual,Rear,33,Medium,0,0,220,7.0,160,4,4
5017,bmw,520,Touring,1992,Station Wagon,Front,1990,6,in-line,Gasoline,Manual,Rear,33,Medium,1,0,220,7.0,160,4,4
4820,bmw,525,d Touring,1992,Station Wagon,Front,2498,6,in-line,Diesel,Manual,Rear,33,Large,1,0,220,7.0,160,4,4
5343,bmw,530,d,1992,Sedan,Front,2997,6,in-line,Gasoline,Automatic,Rear,33,Large,1,1,220,7.0,160,4,4
5085,bmw,538,Touring,1992,Sedan,Front,3795,6,in-line,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
5232,bmw,540,i Automatic,1992,Sedan,Front,3980,8,in-line,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
5753,bmw,540,i Automatic,1992,Sedan,Front,3982,8,V,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
4288,bmw,545,Touring,1992,Station Wagon,Front,4398,8,in-line,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
5419,bmw,730,Automatic,1992,Sedan,Front,2984,6,in-line,Gasoline,Manual,Rear,33,Large,1,0,220,7.0,160,4,4
5666,bmw,740,Li,1992,Sedan,Front,3982,8,in-line,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
4267,bmw,740,i,1992,Sedan,Front,3980,8,V,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
5359,bmw,740,Li,1992,Sedan,Front,3982,8,V,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
4588,bmw,850,Automatic,1992,Coupe,Front,4988,12,V,Gasoline,Manual,Rear,33,Very Large,1,0,220,7.0,160,4,4
53290,bmw,850,Automatic,1992,Coupe,Front,4988,12,V,Gasoline,Automatic,Rear,33,Very Large,1,1,220,7.0,160,4,4
5611,bmw,850,CSi,1992,Coupe,Front,5576,12,V,Gasoline,Manual,Rear,33,Very Large,1,0,220,7.0,160,4,4
5679,bmw,850,i,1992,Coupe,Front,5500,12,V,Gasoline,Manual,Rear,33,Very Large,1,0,220,7.0,160,4,4
4874,bmw,M3,Convertible,1992,Coupe,Front,2990,6,in-line,Gasoline,Manual,Rear,33,Large,1,0,290,3.9,221,5,4
5313,bmw,316,i Coupe,1993,Coupe,Front,1596,4,in-line,Gasoline - Premium,Manual,Rear,32,Medium,0,0,220,7.0,160,4,4
5059,bmw,316,i Lux Touring,1993,Station Wagon,Front,1594,4,in-line,Gasoline - Premium,Manual,Rear,32,Medium,0,0,220,7.0,160,4,4
4207,bmw,325,Cabriolet,1993,Convertible,Front,2494,6,in-line,Gasoline,Manual,Rear,32,Large,1,0,220,7.0,160,4,4
4668,bmw,5.8,Coupe,1993,Sedan,Front,5800,12,V,Gasoline,Manual,Rear,32,Very Large,1,0,220,7.0,160,4,4
5369,bmw,518,i,1993,Sedan,Front,1766,4,in-line,Gasoline,Manual,Rear,32,Medium,0,0,220,7.0,160,4,4
5282,bmw,520,Touring,1993,Station Wagon,Front,1990,6,in-line,Gasoline,Manual,Rear,32,Medium,1,0,220,7.0,160,4,4
5459,bmw,840,Ci,1993,Coupe,Front,3982,8,in-line,Gasoline,Manual,Rear,32,Very Large,1,0,220,7.0,160,4,4
4297,bmw,840,Ci,1993,Coupe,Front,3981,8,V,Gasoline,Manual,Rear,32,Very Large,1,0,220,7.0,160,4,4
5244,bmw,856,i,1993,Coupe,Front,5576,12,V,Gasoline,Manual,Rear,32,Very Large,1,0,220,7.0,160,4,4
4241,bmw,M3,Convertible,1993,Coupe,Front,2990,6,in-line,Gasoline,Manual,Rear,32,Large,1,0,290,3.9,221,5,4
4876,bmw,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),1993,Sedan,Front,3795,6,in-line,Gasoline,Manual,Rear,32,Very Large,1,0,220,7.0,160,4,4
5312,bmw,316,i Compact,1994,Hatchback,Front,1596,4,in-line,Gasoline - Premium,Manual,Rear,31,Medium,0,0,220,7.0,160,4,4
4626,bmw,318,Cabriolet,1994,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear,31,Medium,0,0,220,7.0,160,4,4
4134,bmw,518,i,1994,Sedan,Front,1794,4,in-line,Gasoline,Manual,Rear,31,Medium,0,0,220,7.0,160,4,4
5187,bmw,520,Touring,1994,Station Wagon,Front,1990,6,in-line,Gasoline,Manual,Rear,31,Medium,1,0,220,7.0,160,4,4
4797,bmw,730,Automatic,1994,Sedan,Front,2997,8,in-line,Gasoline,Automatic,Rear,31,Large,1,1,220,7.0,160,4,4
4486,bmw,735,i,1994,Sedan,Front,3430,6,in-line,Gasoline,Manual,Rear,31,Very Large,1,0,220,7.0,160,4,4
4932,bmw,740,i,1994,Sedan,Front,3982,8,in-line,Gasoline,Automatic,Rear,31,Very Large,1,1,220,7.0,160,4,4
5423,bmw,740,i,1994,Sedan,Front,3982,8,V,Gasoline,Automatic,Rear,31,Very Large,1,1,220,7.0,160,4,4
5630,bmw,750,Li,1994,Sedan,Front,5379,12,in-line,Gasoline,Automatic,Rear,31,Very Large,1,1,220,7.0,160,4,4
4939,bmw,840,Ci,1994,Coupe,Front,3982,8,V,Gasoline,Automatic,Rear,31,Very Large,1,1,220,7.0,160,4,4
4309,bmw,854,i,1994,Coupe,Front,5378,12,V,Gasoline,Automatic,Rear,31,Very Large,1,1,220,7.0,160,4,4
5125,bmw,M3,Convertible,1994,Coupe,Front,2990,6,in-line,Gasoline,Manual,Rear,31,Large,1,0,290,3.9,221,5,4
4790,bmw,M5,Touring,1994,Sedan,Front,3795,8,V,Gasoline,Manual,Rear,31,Very Large,1,0,220,7.0,160,4,4
4247,bmw,M5,Touring,1994,Station Wagon,Front,3793,6,in-line,Gasoline,Manual,Rear,31,Very Large,1,0,220,7.0,160,4,4
4648,bmw,316,Automatic,1995,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear,30,Medium,0,0,220,7.0,160,4,4
5373,bmw,317,d,1995,Hatchback,Front,1665,4,in-line,Diesel,Manual,Rear,30,Medium,0,0,220,7.0,160,4,4
4435,bmw,317,d Compact,1995,Hatchback,Front,1665,4,in-line,Diesel,Manual,Rear,30,Medium,0,0,220,7.0,160,4,4
5212,bmw,318,Cabriolet,1995,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear,30,Medium,0,0,220,7.0,160,4,4
5454,bmw,318,ti Compact,1995,Hatchback,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,30,Medium,0,0,220,7.0,160,4,4
4781,bmw,330,Cabriolet,1995,Convertible,Front,2793,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
4374,bmw,330,Cabriolet,1995,Convertible,Front,2793,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
4205,bmw,330,Coupe,1995,Coupe,Front,2792,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
4805,bmw,520,Touring,1995,Station Wagon,Front,1989,6,in-line,Gasoline,Manual,Rear,30,Medium,1,0,220,7.0,160,4,4
4829,bmw,525,i Sport,1995,Sedan,Front,2497,6,in-line,Diesel,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
4492,bmw,528,i,1995,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
4170,bmw,730,Automatic,1995,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
53278,bmw,730,Automatic,1995,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear,30,Large,1,1,220,7.0,160,4,4
4701,bmw,840,Ci,1995,Coupe,Front,3982,8,in-line,Gasoline,Automatic,Rear,30,Very Large,1,1,220,7.0,160,4,4
5438,bmw,CLS,i,1995,Sedan,Front,3001,6,in-line,Gasoline,Manual,Rear,30,Very Large,1,0,220,7.0,160,4,4
5374,bmw,Dinan,850 Twin Turbo,1995,Sedan,Front,5598,12,V,Gasoline,Manual,Rear,30,Very Large,1,0,220,7.0,160,4,4
4429,bmw,Dinan,M3,1995,Sedan,Front,2990,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
4285,bmw,Just 4,Concept,1995,Sedan,Rear,1097,4,in-line,Gasoline,Automatic,4WD,30,Small,0,1,220,7.0,160,4,4
4414,bmw,M3,Convertible,1995,Coupe,Front,2988,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,290,3.9,221,5,4
4231,bmw,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),1995,Sedan,Front,3794,6,in-line,Gasoline,Manual,Rear,30,Very Large,1,0,220,7.0,160,4,4
5503,bmw,S3,Sport CLS,1995,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear,30,Large,1,0,220,7.0,160,4,4
5037,bmw,Z3,1.8,1995,Convertible,Front,1894,4,in-line,Gasoline,Manual,Rear,30,Medium,0,0,220,7.0,160,4,4
4922,bmw,316,Automatic,1996,Sedan,Front,1594,4,in-line,Gasoline,Manual,Rear,29,Medium,0,0,220,7.0,160,4,4
4467,bmw,318,Cabriolet,1996,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear,29,Medium,0,0,220,7.0,160,4,4
4772,bmw,325,Coupe,1996,Coupe,Front,2492,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
4471,bmw,328,i,1996,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
53095,bmw,328,i Automatic,1996,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear,29,Large,1,1,220,7.0,160,4,4
5610,bmw,332,Cabriolet,1996,Convertible,Front,3201,6,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,220,7.0,160,4,4
5537,bmw,520,i,1996,Sedan,Front,1990,6,in-line,Gasoline,Manual,Rear,29,Medium,1,0,220,7.0,160,4,4
5442,bmw,523,i,1996,Sedan,Front,2494,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
4852,bmw,525,TDS,1996,Sedan,Front,2496,6,in-line,Diesel,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
4771,bmw,525,Touring,1996,Station Wagon,Front,2494,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
5711,bmw,528,i,1996,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear,29,Large,1,1,220,7.0,160,4,4
4821,bmw,528,i Touring,1996,Station Wagon,Front,2793,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
5341,bmw,530,Touring,1996,Station Wagon,Front,2793,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
5144,bmw,535,i,1996,Sedan,Front,3498,8,V,Gasoline,Manual,Rear,29,Very Large,1,0,220,7.0,160,4,4
4146,bmw,535,Touring,1996,Sedan,Front,3430,6,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,220,7.0,160,4,4
5661,bmw,540,i Automatic,1996,Sedan,Front,4398,8,V,Gasoline,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
5464,bmw,540,i Touring,1996,Station Wagon,Front,4397,8,V,Gasoline,Manual,Rear,29,Very Large,1,0,220,7.0,160,4,4
5324,bmw,540,i Touring Automatic,1996,Station Wagon,Front,4396,8,V,Gasoline,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
4119,bmw,545,Touring,1996,Station Wagon,Front,4398,8,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,220,7.0,160,4,4
5151,bmw,725,d,1996,Sedan,Front,2498,6,in-line,Diesel,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
4434,bmw,730,i,1996,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
53279,bmw,730,i Automatic,1996,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear,29,Large,1,1,220,7.0,160,4,4
4689,bmw,735,Automatic,1996,Sedan,Front,3498,8,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,220,7.0,160,4,4
53285,bmw,735,Automatic,1996,Sedan,Front,3498,8,in-line,Gasoline,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
4815,bmw,740,Li,1996,Sedan,Front,4398,8,V,Diesel,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
4128,bmw,745,i,1996,Sedan,Front,4398,8,in-line,Gasoline,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
5304,bmw,840,Ci,1996,Coupe,Front,3982,8,in-line,Gasoline,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
4350,bmw,840,Ci,1996,Coupe,Front,4398,8,V,Gasoline,Automatic,Rear,29,Very Large,1,1,220,7.0,160,4,4
5223,bmw,M3,B8,1996,Convertible,Front,3246,6,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,290,3.9,221,5,4
4628,bmw,M3,B8,1996,Convertible,Front,3001,6,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,290,3.9,221,5,4
4418,bmw,M3,Cabriolet,1996,Convertible,Front,3169,6,in-line,Gasoline,Manual,Rear,29,Very Large,1,0,290,3.9,221,5,4
5092,bmw,Z3,2.8,1996,Convertible,Front,1897,4,in-line,Gasoline,Manual,Rear,29,Medium,0,0,220,7.0,160,4,4
5362,bmw,Z3,2.8,1996,Convertible,Front,2793,6,in-line,Gasoline,Manual,Rear,29,Large,1,0,220,7.0,160,4,4
5350,bmw,Z3,2.8 Automatic,1996,Convertible,Front,2926,6,in-line,Gasoline,Automatic,Rear,29,Large,1,1,220,7.0,160,4,4
4989,bmw,316,Automatic,1997,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear,28,Medium,0,0,220,7.0,160,4,4
5284,bmw,318,Cabriolet,1997,Convertible,Front,1794,4,in-line,Gasoline,Manual,Rear,28,Medium,0,0,220,7.0,160,4,4
5547,bmw,730,Automatic,1997,Sedan,Front,2792,6,in-line,Gasoline,Manual,Rear,28,Large,1,0,220,7.0,160,4,4
53280,bmw,730,Automatic,1997,Sedan,Front,2792,6,in-line,Gasoline,Automatic,Rear,28,Large,1,1,220,7.0,160,4,4
5062,bmw,850,Ci,1997,Coupe,Front,5379,12,V,Gasoline,Automatic,Rear,28,Very Large,1,1,220,7.0,160,4,4
5358,bmw,M3,Convertible,1997,Coupe,Front,3201,6,in-line,Gasoline,Manual,Rear,28,Very Large,1,0,290,3.9,221,5,4
4281,bmw,Mini ACV 30,i,1997,Sedan,Front,1798,4,in-line,Gasoline,Automatic,Front,28,Medium,0,1,220,7.0,160,4,4
4850,bmw,S3,3.2,1997,Sedan,Front,3201,6,in-line,Gasoline,Manual,Rear,28,Very Large,1,0,220,7.0,160,4,4
5582,bmw,Z3,M,1997,Convertible,Front,3245,6,in-line,Gasoline,Manual,Rear,28,Very Large,1,0,220,7.0,160,4,4
5383,bmw,316,i,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
4145,bmw,316,i Automatic,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Automatic,Rear,27,Medium,0,1,220,7.0,160,4,4
4315,bmw,316,i Compact,1998,Hatchback,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
5515,bmw,317,d,1998,Hatchback,Front,1665,4,in-line,Diesel,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
4594,bmw,318,Cabriolet,1998,Sedan,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
5559,bmw,318,Cabriolet,1998,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
4266,bmw,318,i,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
5280,bmw,318,i Automatic,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Automatic,Rear,27,Medium,0,1,220,7.0,160,4,4
4395,bmw,318,tds Compact,1998,Sedan,Front,1665,4,in-line,Diesel,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
4233,bmw,318,ti Compact,1998,Sedan,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
5751,bmw,318,ti Compact Automatic,1998,Sedan,Front,1893,4,in-line,Gasoline - Premium,Automatic,Rear,27,Medium,0,1,220,7.0,160,4,4
4310,bmw,320,d,1998,Sedan,Front,1951,4,in-line,Diesel,Manual,Rear,27,Medium,0,0,220,7.0,160,4,4
5161,bmw,320,d Automatic,1998,Sedan,Front,1951,4,in-line,Diesel,Automatic,Rear,27,Medium,0,1,220,7.0,160,4,4
4585,bmw,320,i,1998,Sedan,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4152,bmw,320,i Automatic,1998,Sedan,Front,2169,6,in-line,Gasoline - Premium,Automatic,Rear,27,Large,1,1,220,7.0,160,4,4
4687,bmw,320,i Coupe,1998,Coupe,Front,1990,6,in-line,Gasoline - Premium,Manual,Rear,27,Medium,1,0,220,7.0,160,4,4
5077,bmw,323,Ci,1998,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4163,bmw,323,ti,1998,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
5143,bmw,323,ti Compact,1998,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
5113,bmw,325,Compact,1998,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4807,bmw,325,Compact,1998,Hatchback,Front,2494,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
5390,bmw,325,d,1998,Hatchback,Front,2498,6,in-line,Diesel,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
5360,bmw,328,Ci,1998,Coupe,Front,2793,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4896,bmw,330, Automatic,1998,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4887,bmw,330, Automatic,1998,Sedan,Front,2926,6,in-line,Gasoline,Automatic,Rear,27,Large,1,1,220,7.0,160,4,4
4981,bmw,330,d,1998,Sedan,Front,2993,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
5340,bmw,330,d Touring,1998,Station Wagon,Front,2995,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4141,bmw,728,i,1998,Sedan,Front,2926,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
5134,bmw,729,d,1998,Sedan,Front,2926,6,in-line,Diesel,Automatic,Rear,27,Large,1,1,220,7.0,160,4,4
4171,bmw,730,Automatic,1998,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
53281,bmw,730,Automatic,1998,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear,27,Large,1,1,220,7.0,160,4,4
5449,bmw,740,Li,1998,Sedan,Front,4398,8,V,Diesel,Automatic,Rear,27,Very Large,1,1,220,7.0,160,4,4
5744,bmw,845,i,1998,Coupe,Front,4398,8,in-line,Gasoline,Manual,Rear,27,Very Large,1,0,220,7.0,160,4,4
4743,bmw,M,Coupe,1998,Coupe,Front,3246,6,in-line,Gasoline,Manual,Rear,27,Very Large,1,0,220,7.0,160,4,4
4478,bmw,Pickster,i,1998,Sedan,Front,3201,6,in-line,Gasoline,Manual,Rear,27,Very Large,1,0,220,7.0,160,4,4
4692,bmw,V12,LM 98,1998,Sedan,Middle,6000,12,V,Gasoline,Automatic,Rear,27,Very Large,1,1,220,7.0,160,4,4
5214,bmw,Z3,Coupe,1998,Coupe,Front,2793,6,in-line,Gasoline,Manual,Rear,27,Large,1,0,220,7.0,160,4,4
4606,bmw,Z3,M Roadster,1998,Convertible,Front,3201,6,in-line,Gasoline,Manual,Rear,27,Very Large,1,0,220,7.0,160,4,4
5440,bmw,318,Cabriolet,1999,Convertible,Front,1796,4,in-line,Gasoline,Manual,Rear,26,Medium,0,0,220,7.0,160,4,4
5178,bmw,318,ti,1999,Sedan,Front,1798,6,in-line,Gasoline - Premium,Manual,Rear,26,Medium,1,0,220,7.0,160,4,4
5043,bmw,318,ti Compact Automatic,1999,Hatchback,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear,26,Medium,0,1,220,7.0,160,4,4
4303,bmw,318,Touring,1999,Station Wagon,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear,26,Medium,0,0,220,7.0,160,4,4
4115,bmw,320,d Touring,1999,Station Wagon,Front,1951,4,in-line,Diesel,Manual,Rear,26,Medium,0,0,220,7.0,160,4,4
5045,bmw,320,Touring,1999,Station Wagon,Front,1991,6,in-line,Gasoline,Manual,Rear,26,Medium,1,0,220,7.0,160,4,4
4230,bmw,323,Ci,1999,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear,26,Large,1,0,220,7.0,160,4,4
5317,bmw,323,Ci Automatic,1999,Coupe,Front,2492,6,in-line,Gasoline,Automatic,Rear,26,Large,1,1,220,7.0,160,4,4
4614,bmw,323,i,1999,Sedan,Front,2494,6,in-line,Gasoline,Manual,Rear,26,Large,1,0,220,7.0,160,4,4
5365,bmw,323,i Automatic,1999,Sedan,Front,2494,6,in-line,Gasoline,Automatic,Rear,26,Large,1,1,220,7.0,160,4,4
5737,bmw,325,Touring,1999,Sedan,Front,2495,6,in-line,Gasoline,Manual,4WD,26,Large,1,0,220,7.0,160,4,4
53050,bmw,325,Touring Automatic,1999,Sedan,Front,2495,6,in-line,Gasoline,Automatic,4WD,26,Large,1,1,220,7.0,160,4,4
5316,bmw,328,i Automatic,1999,Sedan,Front,2926,6,in-line,Gasoline,Automatic,Rear,26,Large,1,1,220,7.0,160,4,4
5674,bmw,330,d,1999,Station Wagon,Front,2977,6,in-line,Diesel,Manual,4WD,26,Large,1,0,220,7.0,160,4,4
53096,bmw,330,d Automatic,1999,Station Wagon,Front,2977,6,in-line,Diesel,Automatic,4WD,26,Large,1,1,220,7.0,160,4,4
4417,bmw,330,d Touring,1999,Station Wagon,Front,2979,6,in-line,Diesel,Manual,4WD,26,Large,1,0,220,7.0,160,4,4
5649,bmw,330,d Touring Automatic,1999,Station Wagon,Front,2983,6,in-line,Diesel,Automatic,Rear,26,Large,1,1,220,7.0,160,4,4
5746,bmw,330,Touring,1999,Station Wagon,Front,2977,6,in-line,Gasoline,Manual,Rear,26,Large,1,0,220,7.0,160,4,4
5078,bmw,529,d Touring,1999,Station Wagon,Front,2979,6,in-line,Diesel,Manual,Rear,26,Large,1,0,220,7.0,160,4,4
4783,bmw,540,i,1999,Sedan,Front,4398,8,V,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4910,bmw,730,Automatic,1999,Sedan,Front,2793,6,in-line,Gasoline,Manual,Rear,26,Large,1,0,220,7.0,160,4,4
53282,bmw,730,Automatic,1999,Sedan,Front,2793,6,in-line,Gasoline,Automatic,Rear,26,Large,1,1,220,7.0,160,4,4
5176,bmw,740,d,1999,Sedan,Front,3899,8,in-line,Diesel,Automatic,Rear,26,Very Large,1,1,220,7.0,160,4,4
4778,bmw,740,Li,1999,Sedan,Front,4398,8,V,Diesel,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4562,bmw,750,Li,1999,Sedan,Front,5370,12,V,Gasoline - Premium,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4573,bmw,845,i,1999,Coupe,Front,4398,8,in-line,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
5546,bmw,Breyton,Kompressor,1999,Sedan,Front,3300,6,in-line,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
5688,bmw,LMR,V12,1999,Sedan,Middle,5999,12,V,Gasoline,Automatic,Rear,26,Very Large,1,1,220,7.0,160,4,4
5541,bmw,M28i,3.2,1999,Sedan,Front,3201,6,in-line,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
5027,bmw,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),1999,Sedan,Front,4900,8,V,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4764,bmw,V12,LMR,1999,Sedan,Middle,5990,12,V,Gasoline,Automatic,Rear,26,Very Large,1,1,220,7.0,160,4,4
4249,bmw,X5,4.4i,1999,SUV,Front,2792,6,in-line,Gasoline,Manual,4WD,26,Large,1,0,243,5.5,180,5,5
4357,bmw,X5,4.4i,1999,SUV,Front,4398,8,V,Gasoline,Automatic,4WD,26,Very Large,1,1,243,5.5,180,5,5
47961,bmw,Z3,M Roadster,1999,Convertible,Front,1897,4,in-line,Gasoline,Manual,Rear,26,Medium,0,0,220,7.0,160,4,4
47960,bmw,Z3,M Roadster,1999,Convertible,Front,3201,6,in-line,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4976,bmw,Z8,i,1999,Convertible,Front,4939,8,V,Gasoline,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4144,bmw,Z9,Coupe,1999,Coupe,Front,3901,8,in-line,Diesel,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
5191,bmw,Z9,Coupe,1999,Coupe,Front,4397,8,V,Diesel,Manual,Rear,26,Very Large,1,0,220,7.0,160,4,4
4760,bmw,316,ti Compact A,2000,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear,25,Medium,0,0,220,7.0,160,4,4
5642,bmw,316,ti Compact A,2000,Hatchback,Front,1796,4,in-line,Gasoline,Automatic,Rear,25,Medium,0,1,220,7.0,160,4,4
4526,bmw,318,Ci,2000,Coupe,Front,1894,4,in-line,Gasoline - Premium,Manual,Rear,25,Medium,0,0,220,7.0,160,4,4
4952,bmw,318,Ci Automatic,2000,Coupe,Front,1895,4,in-line,Gasoline - Premium,Automatic,Rear,25,Medium,0,1,220,7.0,160,4,4
4356,bmw,318,Touring,2000,Coupe,Front,1895,4,in-line,Gasoline - Premium,Manual,Rear,25,Medium,0,0,220,7.0,160,4,4
